"","animal_id","location","date","jul_day","jul_time","animal_temp","itemp","bur_temp","daylight"
"20964","QB 13-7","QB-3",2014-02-04,765,765.617700617284,31.7406280247725,24.3419341937656,26.4727424456646,1
"20965","QB 13-7","QB-3",2014-02-04,765,765.624826774691,30.3382863375186,24.4952790831539,26.4990789166408,1
"20966","QB 13-7","QB-3",2014-02-04,765,765.631772030651,30.6438744383655,24.7186385355031,26.5460818103002,1
"20967","QB 13-7","QB-3",2014-02-04,765,765.638718869732,30.7121734835606,24.9815440962972,26.6080729561048,1
"20968","QB 13-7","QB-3",2014-02-04,765,765.645658564815,30.6714195240204,25.2374514133161,26.6763224707948,1
"20969","QB 13-7","QB-3",2014-02-04,765,765.652583413155,30.7653323583588,25.4401583281395,26.7421310551136,1
"20970","QB 13-7","QB-3",2014-02-04,765,765.381766975309,30.8518075742429,18.4900521723704,27.9472363524923,1
"20971","QB 13-7","QB-3",2014-02-04,765,765.666476466049,30.6831958508914,25.5036043924364,26.8327189838567,1
"20972","QB 13-7","QB-3",2014-02-04,765,765.673422333972,30.6641907645808,25.2857856667206,26.8429309151947,1
"20973","QB 13-7","QB-3",2014-02-04,765,765.680373164112,30.6373365605923,24.9228370637391,26.8349375287641,1
"20974","QB 13-7","QB-3",2014-02-04,765,765.687308641975,30.6442199641052,24.4653560285007,26.8193407602784,1
"20975","QB 13-7","QB-3",2014-02-04,765,765.694267640485,30.816850551943,23.9600491007557,26.8066261714315,1
"20976","QB 13-7","QB-3",2014-02-04,765,765.701209291188,30.8566396826852,23.4591384483137,26.8074324392059,1
"20977","QB 13-7","QB-3",2014-02-04,765,765.708150077161,30.9069087471082,23.0106802880449,26.8322560559402,1
"20978","QB 13-7","QB-3",2014-02-04,765,765.715097993827,30.7671678577074,22.649804634555,26.8884837486651,1
"20979","QB 13-7","QB-3",2014-02-04,765,765.722040123457,30.7670814559953,22.3534320153685,26.9693740614505,1
"20980","QB 13-7","QB-3",2014-02-04,765,765.728991060026,30.8954336487778,22.0810877866682,27.0646707436126,1
"20981","QB 13-7","QB-3",2014-02-04,765,765.735924728608,30.9155535450459,21.7940058106337,27.1635871191631,1
"20982","QB 13-7","QB-3",2014-02-04,765,765.742868055556,31.021148062276,21.4513175223607,27.2560885024233,1
"20983","QB 13-7","QB-3",2014-02-04,765,765.749807231801,31.1245873299914,21.0138901559092,27.3315786290565,1
"20984","QB 13-7","QB-3",2014-02-04,765,765.756756864623,31.0855305247327,20.4531621685951,27.3818785464581,1
"20985","QB 13-7","QB-3",2014-02-04,765,765.763704901022,31.0789763666489,19.7959674373301,27.4077329109598,1
"20986","QB 13-7","QB-3",2014-02-04,765,765.770652538314,31.1371619551729,19.0828833928646,27.4125331136738,1
"20987","QB 13-7","QB-3",2014-02-04,765,765.777588734568,31.0149852012379,18.3557079322367,27.3996911680774,1
